"obs","study","author","year","class","order","family","genus","species","variable","fitness.estimate","treatment","estimated.increase.in.harm","SMDH","v_SMDH","logCVR","v_logCVR","logVR","v_logVR","SME_index","Male.measure","Female.measure","SCR.SCI","Sperm.compet","Harm_type","Parental.care","Gestation","depend","shared.control","source","M_lifespan","F_lifespan","SSD","SSD_lnRR","species2","zSSD","sex_life","inv_n_eff","geary_control","geary_trt","geary_test","trt","mean","obs2","name.y","sd","name","n","study.obs","lnSD","v_lnSD","lnX","v_lnX"
115,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","lifespan","direct","male access (1 vs. 16)","16x",3.84153500612524,1.21061984659362,-0.972689934308448,0.306320724004871,0.268263986594676,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",4,1,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,22.6960784313726,8.58058608058608,"pass","X_T",4.58190709046455,222,"sd_T",2.27433808958414,"N_T",5,"115_48",0.946689060435512,0.125,1.52211530675557,0.0492773662851422
116,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 2)","2x",-0.43559764831727,0.421957136851171,-0.519924375785455,0.43588490759029,-0.88503818837005,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",1,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64468864468865,5.13983371126229,"pass","X_C",166.981132075472,223,"sd_C",82.2704255872565,"N_C",5,"116_48",4.53501169422272,0.125,5.11788082444986,0.0485492674518816
116,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 2)","2x",-0.43559764831727,0.421957136851171,-0.519924375785455,0.43588490759029,-0.88503818837005,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",1,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64468864468865,5.13983371126229,"pass","X_T",240.566037735849,224,"sd_T",199.347569692198,"N_T",5,"116_48",5.42004988259277,0.125,5.48299463703445,0.137335640138408
117,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 4)","4x",-0.910491084333433,0.48052334339161,-0.439445402506431,0.415447107490363,-1.27456962402076,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",2,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64520638372228,5.57091653865847,"pass","X_C",166.98,225,"sd_C",82.2649408922173,"N_C",5,"117_48",4.53494502533373,0.125,5.11787404476585,0.0485434526460718
117,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 4)","4x",-0.910491084333433,0.48052334339161,-0.439445402506431,0.415447107490363,-1.27456962402076,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",2,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64520638372228,5.57091653865847,"pass","X_T",384.905660377359,226,"sd_T",294.274983831341,"N_T",5,"117_48",5.8095146493545,0.125,5.95299826628019,0.116903654844291
118,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 8)","8x",-0.967518461729631,0.470099765159868,-0.0479418926918436,0.351959674421522,-0.633857102312156,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",3,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64572419179699,8.24101068999031,"pass","X_C",166.978867924528,227,"sd_C",82.2594561971781,"N_C",5,"118_48",4.53487835199971,0.125,5.11786726503589,0.0485376381096673
118,48,"Diaz",2010,"Secernentea (Phylum Nematoda)","Rhabditida","Rhabditidae","Caenorhabditis","Caenorhabditis brenneri","reproductive success (lifetime nº larvae)","direct","male access (1 vs. 8)","8x",-0.967518461729631,0.470099765159868,-0.0479418926918436,0.351959674421522,-0.633857102312156,0.25,0,NA,NA,"hermaphrodite","hermaphrodite","both","no","oviparous",3,2,"fig1",NA,NA,NA,NA,"Caenorhabditis brenneri",NA,NA,0.4,8.64572419179699,8.24101068999031,"pass","X_T",300,228,"sd_T",155.048109760598,"N_T",5,"118_48",5.16873545431186,0.125,5.7037824746562,0.0534220363118543
120,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 1 male)",-0.170983826206483,0.21815725223112,0.200231596114081,0.127895822549048,0.161903551393775,0.118055555555556,0,NA,NA,"High","yes","indirect","no","oviparous",1,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.211111111111111,24.902027027027,31.9324577861163,"pass","X_C",32.6294820717131,229,"sd_C",7.64940239043825,"N_C",9,"120_49",2.09712752589004,0.0625,3.48521623771533,0.00610649694898781
120,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 1 male)",-0.170983826206483,0.21815725223112,0.200231596114081,0.127895822549048,0.161903551393775,0.118055555555556,0,NA,NA,"High","yes","indirect","no","oviparous",1,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.211111111111111,24.902027027027,31.9324577861163,"pass","X_T",33.9043824701195,230,"sd_T",6.5513322043329,"N_T",10,"120_49",1.93522397449627,0.0555555555555556,3.52354428243564,0.00373377004450423
121,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 2 males)",0.38457249328729,0.230903151560137,-0.163410784721303,0.139573485034046,-0.060624621816436,0.125,0,NA,NA,"High","yes","indirect","no","oviparous",2,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.222222222222222,24.902027027027,21.147853736089,"pass","X_C",32.6294820717131,231,"sd_C",7.64940239043825,"N_C",9,"121_49",2.09712752589004,0.0625,3.48521623771533,0.00610649694898781
121,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 2 males)",0.38457249328729,0.230903151560137,-0.163410784721303,0.139573485034046,-0.060624621816436,0.125,0,NA,NA,"High","yes","indirect","no","oviparous",2,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.222222222222222,24.902027027027,21.147853736089,"pass","X_T",29.4422310756972,232,"sd_T",8.12749003984065,"N_T",9,"121_49",2.15775214770648,0.0625,3.38243007481046,0.0084669880850581
122,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 4 males)",1.72151778085515,0.353298881958749,0.269213261791552,0.156335300506063,0.680188025710683,0.145833333333333,0,NA,NA,"High","yes","indirect","no","oviparous",3,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.253968253968254,24.902027027027,29.1264367816092,"pass","X_C",32.6294820717131,233,"sd_C",7.64940239043825,"N_C",9,"122_49",2.09712752589004,0.0625,3.48521623771533,0.00610649694898781
122,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","Lifespan","direct","male access","NA (C vs. 4 males)",1.72151778085515,0.353298881958749,0.269213261791552,0.156335300506063,0.680188025710683,0.145833333333333,0,NA,NA,"High","yes","indirect","no","oviparous",3,1,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.253968253968254,24.902027027027,29.1264367816092,"pass","X_T",21.6334661354582,234,"sd_T",3.79470307563049,"N_T",7,"122_49",1.41693950017936,0.0833333333333333,3.0742414737962,0.00439547022374163
123,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 1 male)",1.41659013283629,0.268566319126727,-0.439815599267505,0.134295780164936,-0.0457358133844665,0.118055555555556,0,NA,NA,"High","yes","indirect","no","oviparous",1,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.211111111111111,27.3127413127413,18.4668989547039,"pass","X_C",644.262295081967,235,"sd_C",137.704918032787,"N_C",9,"123_49",4.98761312065809,0.0625,6.46810593368404,0.00507610926584181
123,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 1 male)",1.41659013283629,0.268566319126727,-0.439815599267505,0.134295780164936,-0.0457358133844665,0.118055555555556,0,NA,NA,"High","yes","indirect","no","oviparous",1,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.211111111111111,27.3127413127413,18.4668989547039,"pass","X_T",434.426229508197,236,"sd_T",145.153728663466,"N_T",10,"123_49",5.03334893404256,0.0555555555555556,6.074026147801,0.0111641153435385
124,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 2 males)",2.63525102934122,0.444184664121915,-0.385063947201419,0.141040720981529,0.336472236621211,0.125,0,NA,NA,"High","yes","indirect","no","oviparous",2,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.222222222222222,27.3127413127413,18.5837837837838,"pass","X_C",644.262295081967,237,"sd_C",137.704918032787,"N_C",9,"124_49",4.98761312065809,0.0625,6.46810593368404,0.00507610926584181
124,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 2 males)",2.63525102934122,0.444184664121915,-0.385063947201419,0.141040720981529,0.336472236621211,0.125,0,NA,NA,"High","yes","indirect","no","oviparous",2,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.222222222222222,27.3127413127413,18.5837837837838,"pass","X_T",313.114754098361,238,"sd_T",98.3606557377051,"N_T",9,"124_49",4.65114088403688,0.0625,5.74656974986141,0.0109646117156876
125,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 4 males)",3.37493406527007,0.627152852276088,-0.722548895806821,0.177466369896843,0.345985937624011,0.145833333333333,0,NA,NA,"High","yes","indirect","no","oviparous",3,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.253968253968254,27.3127413127413,11.8495297805643,"pass","X_C",644.262295081967,239,"sd_C",137.704918032787,"N_C",9,"125_49",4.98761312065809,0.0625,6.46810593368404,0.00507610926584181
125,49,"Fan",2015,"Insecta","Coleoptera","Chrysomelidae","Galerucella","Galerucella birmanica","LRS","direct","male access","NA (C vs. 4 males)",3.37493406527007,0.627152852276088,-0.722548895806821,0.177466369896843,0.345985937624011,0.145833333333333,0,NA,NA,"High","yes","indirect","no","oviparous",3,2,"fig2",16.19,21.43,NA,NA,"Galerucella birmanica",NA,-0.280398041795942,0.253968253968254,27.3127413127413,11.8495297805643,"pass","X_T",221.311475409836,240,"sd_T",95.4205390875751,"N_T",7,"125_49",4.64162718303408,0.0833333333333333,5.39957110025321,0.0265569272976679
126,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (2F vs 2M)",0.350672308929528,0.0611383123215011,-0.328676491462129,0.0382896864465668,-0.239860757751489,0.0346153846153846,0,2.11,2.88,"Low","no","both","no","oviparous",0,1,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0664869721473495,43.6058823529413,49.4590104730952,"pass","X_C",52.7991452991453,241,"sd_C",10.9668478169883,"N_C",21,"126_50",2.4198768872332,0.025,3.96649500306501,0.00205442624529527
126,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (2F vs 2M)",0.350672308929528,0.0611383123215011,-0.328676491462129,0.0382896864465668,-0.239860757751489,0.0346153846153846,0,2.11,2.88,"Low","no","both","no","oviparous",0,1,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0664869721473495,43.6058823529413,49.4590104730952,"pass","X_T",48.3119658119658,242,"sd_T",14.1557692291565,"N_T",53,"126_50",2.65973764498469,0.00961538461538462,3.87767926935437,0.00161987558588694
127,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (2F vs 2TM)",0.43469051359334,0.0595214881129943,-0.431043800930258,0.038657721120731,-0.313968729905216,0.0346153846153846,0,2.11,2.88,"Low","no","indirect","no","oviparous",0,1,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0664869721473495,43.6058823529413,44.6465459423206,"pass","X_C",52.7991452991453,243,"sd_C",10.9668478169883,"N_C",21,"127_50",2.4198768872332,0.025,3.96649500306501,0.00205442624529527
127,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (2F vs 2TM)",0.43469051359334,0.0595214881129943,-0.431043800930258,0.038657721120731,-0.313968729905216,0.0346153846153846,0,2.11,2.88,"Low","no","indirect","no","oviparous",0,1,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0664869721473495,43.6058823529413,44.6465459423206,"pass","X_T",46.965811965812,244,"sd_T",15.2446745544763,"N_T",53,"127_50",2.73384561713842,0.00961538461538462,3.84941993203997,0.00198791026005112
128,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (10F vs 10M)",0.010251096509627,0.0636975693252214,0.19190507761137,0.0365066632832078,0.195125692311411,0.0304487179487179,0,2.11,2.88,"Low","no","both","no","oviparous",0,2,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0588679245283019,29.3257897218293,51.4241001564943,"pass","X_C",46.517094017094,245,"sd_C",15.7051282051282,"N_C",25,"128_50",2.77482062962257,0.0208333333333333,3.83981985831095,0.00455950620857932
128,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (10F vs 10M)",0.010251096509627,0.0636975693252214,0.19190507761137,0.0365066632832078,0.195125692311411,0.0304487179487179,0,2.11,2.88,"Low","no","both","no","oviparous",0,2,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0588679245283019,29.3257897218293,51.4241001564943,"pass","X_T",46.3675213675214,246,"sd_T",13.0668639038369,"N_T",53,"128_50",2.57969493731116,0.00961538461538462,3.8365992436109,0.00149843912591052
129,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (10F vs 10TM)",-0.388221308515575,0.0571328532460652,-0.0180431832840034,0.0372885549236147,-0.153181001956801,0.0304487179487179,0,2.11,2.88,"Low","no","indirect","no","oviparous",0,2,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0588679245283019,29.3257897218293,41.6857221761945,"pass","X_C",46.517094017094,247,"sd_C",15.7051282051282,"N_C",25,"129_50",2.77482062962257,0.0208333333333333,3.83981985831095,0.00455950620857932
129,50,"Helinski",2012,"Insecta","Diptera","Culicidae","Aedes","Aedes aegypti","Mean fecundity (nº eggs per blood meal)","direct","Male access and hability to mate","NA (10F vs 10TM)",-0.388221308515575,0.0571328532460652,-0.0180431832840034,0.0372885549236147,-0.153181001956801,0.0304487179487179,0,2.11,2.88,"Low","no","indirect","no","oviparous",0,2,"fig2",29.1,60.95,-0.77,-0.31110234665988,"Aedes aegypti",-0.836936906666954,-0.739315681749834,0.0588679245283019,29.3257897218293,41.6857221761945,"pass","X_T",53.2478632478633,248,"sd_T",18.5113905304355,"N_T",53,"129_50",2.92800163157937,0.00961538461538462,3.97495767698374,0.00228033076631738
130,51,"Ojanguren",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Poecilia","Poecilia reticulata","Reproductive success (nº offspring)","direct","male access (sim vs. sequential)","NA (3 M seq vs 3 M sim)",0.919687904792288,0.144404209243161,-0.316830112928097,0.126365845546193,0.298152294782512,0.0690476190476191,1,20.1,22.7,"High","yes","indirect","no","viviparous",1,0,"text",540,730,-2.6,-0.121645109422327,"Poecilia reticulata",0.205258190472595,-0.301475394584117,0.129166666666667,14.247963800905,10.0630517023959,"pass","X_C",24.6,249,"sd_C",13.6,"N_C",16,"130_51",2.64340312607534,0.0333333333333333,3.20274644293832,0.0191023861458127
130,51,"Ojanguren",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Poecilia","Poecilia reticulata","Reproductive success (nº offspring)","direct","male access (sim vs. sequential)","NA (3 M seq vs 3 M sim)",0.919687904792288,0.144404209243161,-0.316830112928097,0.126365845546193,0.298152294782512,0.0690476190476191,1,20.1,22.7,"High","yes","indirect","no","viviparous",1,0,"text",540,730,-2.6,-0.121645109422327,"Poecilia reticulata",0.205258190472595,-0.301475394584117,0.129166666666667,14.247963800905,10.0630517023959,"pass","X_T",13.3,250,"sd_T",10.0697567001393,"N_T",15,"130_51",2.34525083129283,0.0357142857142857,2.58776403522771,0.0382158403527617
131,51,"Ojanguren",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Poecilia","Poecilia reticulata","Reproductive success (nº offspring)","direct","OSR","3x",0.528761238947582,0.134363132169888,-0.0134789209272968,0.142304348526542,0.409377929892737,0.0690476190476191,1,20.1,22.7,"High","yes","indirect","no","viviparous",1,0,"text",540,730,-2.6,-0.121645109422327,"Poecilia reticulata",0.205258190472595,-0.301475394584117,0.129166666666667,10.5198380566802,10.0630517023959,"pass","X_C",20.3,251,"sd_C",15.2,"N_C",16,"131_51",2.75462876118556,0.0333333333333333,3.01062088604774,0.0350408891261618
131,51,"Ojanguren",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Poecilia","Poecilia reticulata","Reproductive success (nº offspring)","direct","OSR","3x",0.528761238947582,0.134363132169888,-0.0134789209272968,0.142304348526542,0.409377929892737,0.0690476190476191,1,20.1,22.7,"High","yes","indirect","no","viviparous",1,0,"text",540,730,-2.6,-0.121645109422327,"Poecilia reticulata",0.205258190472595,-0.301475394584117,0.129166666666667,10.5198380566802,10.0630517023959,"pass","X_T",13.3,252,"sd_T",10.0697567001393,"N_T",15,"131_51",2.34525083129283,0.0357142857142857,2.58776403522771,0.0382158403527617
132,52,"Smith",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Gambusia","Gambusia affinis","Reproductive success (nº offspring)","direct","OSR","4x (2:2 vs 1:2)",-1.26693679703795,0.352518027232085,-1.04674443331536,0.185998500121567,-1.8067973465926,0.142857142857143,1,40,64,"Low","no","indirect","no","viviparous",0,0,"fig3",365,540,-24,-0.470003629245736,"Gambusia affinis",-1.71104517539737,-0.391671785975829,0.25,28.1873278236914,9.89597467209407,"pass","X_C",61.6385542168675,253,"sd_C",11.9952572037429,"N_C",8,"132_52",2.55593991006999,0.0714285714285714,4.12128755490214,0.0047339564175247
132,52,"Smith",2007,"Actinopterygii","Cyprinodontiformes","Poecilidae","Gambusia","Gambusia affinis","Reproductive success (nº offspring)","direct","OSR","4x (2:2 vs 1:2)",-1.26693679703795,0.352518027232085,-1.04674443331536,0.185998500121567,-1.8067973465926,0.142857142857143,1,40,64,"Low","no","indirect","no","viviparous",0,0,"fig3",365,540,-24,-0.470003629245736,"Gambusia affinis",-1.71104517539737,-0.391671785975829,0.25,28.1873278236914,9.89597467209407,"pass","X_T",131.807228915663,254,"sd_T",73.0620211500705,"N_T",8,"132_52",4.36273725666259,0.0714285714285714,4.88134046817938,0.0384074008468997
133,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","2x (1 vs 2 matings)",-0.444590696455035,0.232370130310508,0.408755863318749,0.221155178390598,0.113988174796598,0.125,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.222222222222222,7.53452911200458,11.3390463655454,"pass","X_C",74.2222222222222,255,"sd_C",57.5082119739819,"N_C",9,"133_53",4.11442775454475,0.0625,4.30706359620043,0.0667036062605327
133,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","2x (1 vs 2 matings)",-0.444590696455035,0.232370130310508,0.408755863318749,0.221155178390598,0.113988174796598,0.125,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.222222222222222,7.53452911200458,11.3390463655454,"pass","X_T",99.6666666666667,256,"sd_T",51.31276644267,"N_T",9,"133_53",4.00043957974816,0.0625,4.60183128472258,0.0294515721300656
134,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","4x (1 vs 4 matings)",-0.355765189455979,0.223695894935357,0.587800544602138,0.203546559373433,0.365495668230754,0.118055555555556,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.211111111111111,7.53452911200458,14.2355030104407,"pass","X_C",74.2222222222222,257,"sd_C",57.5082119739819,"N_C",9,"134_53",4.11442775454475,0.0625,4.30706359620043,0.0667036062605327
134,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","4x (1 vs 4 matings)",-0.355765189455979,0.223695894935357,0.587800544602138,0.203546559373433,0.365495668230754,0.118055555555556,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.211111111111111,7.53452911200458,14.2355030104407,"pass","X_T",92.7,258,"sd_T",40.1802881467463,"N_T",10,"134_53",3.748932086314,0.0555555555555556,4.52936847257181,0.0187873975573449
135,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","6x (1 vs 6 matings)",-0.385952205953116,0.232237621377772,0.855935515272169,0.203745455119304,0.631595075724112,0.125,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.222222222222222,7.53452911200458,17.7330805338477,"pass","X_C",74.2222222222222,259,"sd_C",57.5082119739819,"N_C",9,"135_53",4.11442775454475,0.0625,4.30706359620043,0.0667036062605327
135,53,"Porto",2012,"Clitellata (Phylum Annelida)","Crassaclitellata","Lumbricidae","Eisenia","Eisenia andrei","Reproductive success (nº offspring)","direct","nº matings","6x (1 vs 6 matings)",-0.385952205953116,0.232237621377772,0.855935515272169,0.203745455119304,0.631595075724112,0.125,NA,NA,NA,"hermaphrodite","hermaphrodite","direct","no","oviparous",0,1,"raw data",NA,NA,NA,NA,"Eisenia andrei",NA,NA,0.222222222222222,7.53452911200458,17.7330805338477,"pass","X_T",92.8888888888889,260,"sd_T",30.5795865098127,"N_T",9,"135_53",3.48283267882064,0.0625,4.53140403574848,0.0120418488587716
136,54,"Taylor",2008,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","Reproductive success (nº offspring)","direct","male access",NA,-1.16973747406283,0.0534762552694389,-0.108154542977732,0.032267939380961,-0.725367822696491,0.0224974721941355,0,0.77,0.86,"High","yes","direct","no","oviparous",1,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0440038684719536,29.5965437022266,27.4422657952068,"pass","X_C",261.273666092943,261,"sd_C",116.452918628658,"N_C",44,"136_54",4.76911496635633,0.0116279069767442,5.56556838709175,0.00451499007952009
136,54,"Taylor",2008,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","Reproductive success (nº offspring)","direct","male access",NA,-1.16973747406283,0.0534762552694389,-0.108154542977732,0.032267939380961,-0.725367822696491,0.0224974721941355,0,0.77,0.86,"High","yes","direct","no","oviparous",1,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0440038684719536,29.5965437022266,27.4422657952068,"pass","X_T",484.33734939759,262,"sd_T",240.714894747301,"N_T",47,"136_54",5.49448278905282,0.0108695652173913,6.18278166681051,0.00525547710730544
137,54,"Taylor",2008,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","Reproductive success (nº offspring)","direct","male access",NA,0.220262313745173,0.041773541266493,-0.0847689323793883,0.032189795645269,0.0303524035421343,0.0210736468500444,0,0.77,0.86,"High","yes","both","no","oviparous",1,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0412765957446809,27.4422657952068,25.995024875622,"pass","X_C",484.33734939759,263,"sd_C",240.714894747301,"N_C",47,"137_54",5.49448278905282,0.0108695652173913,6.18278166681051,0.00525547710730544
137,54,"Taylor",2008,"Insecta","Diptera","Drosophilidae","Drosophila","Drosophila melanogaster","Reproductive success (nº offspring)","direct","male access",NA,0.220262313745173,0.041773541266493,-0.0847689323793883,0.032189795645269,0.0303524035421343,0.0210736468500444,0,0.77,0.86,"High","yes","both","no","oviparous",1,0,"fig1",52.19,55.25,-0.09,-0.110541874399824,"Drosophila melanogaster",0.266336549217642,-0.0569774347425404,0.0412765957446809,27.4422657952068,25.995024875622,"pass","X_T",431.669535283993,264,"sd_T",233.673841631354,"N_T",50,"137_54",5.46413038551068,0.0102040816326531,6.06766033088899,0.0058606716879192
138,56,"Lukasiewicz",2020,"Arachnida","Sarcoptiformes","Acaridae","Sancassania","Sancassania berlesei","fecundity (nº eggs)","direct","male access","5x (4h vs 20h per day)",1.46483949014746,0.0436209443518125,0.105902858634596,0.0174654310681767,0.226896169921229,0.0172413793103448,0,0.672,0.832,"High","yes","both","no","oviparous",0,0,"fig2",27.23,23.57,-0.16,-0.213574100298059,"Sancassania berlesei",-0.30043874131336,0.144344589737629,0.0338983050847458,178.958935581415,198.951132252379,"pass","X_C",408.139534883721,265,"sd_C",34.8879085831192,"N_C",59,"138_56",3.56076099989638,0.00862068965517241,6.01160911320045,0.000123845585099243
